smiles,pchembl_value
COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(C(C)(C)C)cc1,tensor([4.0500])
COc1cccc(C(=O)N2CCCC2)c1OCc1nc(-c2ccc(Cl)cc2)no1,tensor([6.0700])
O=C(c1cccc(Cl)c1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,tensor([6.1400])
Cc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([6.2600])
COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2cccs2)s1,tensor([6.2600])
COc1cccc(C(=O)N2CCCC2)c1OC(C)c1csc(-c2ccc(Cl)cc2)n1,tensor([5.6600])
Clc1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1,tensor([5.5400])
COc1cccc(C(=O)N2CCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([5.4300])
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,tensor([6.])
COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1,tensor([5.4000])
COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2ccccc2)cc1,tensor([5.4000])
COc1cccc(C(=O)N2CCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([5.1900])
CCOc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([5.1800])
COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([5.4200])
COc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([5.8900])
COc1cccc(C(=O)N2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([4.7100])
CC(C)(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([4.6600])
CC(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,tensor([5.1200])
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCC1,tensor([5.1300])
COc1cccc(C(=O)N2CCCC2)c1OCCCc1ccccc1,tensor([4.6800])
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCC1,tensor([4.4000])
O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCCC1,tensor([4.5400])
