smiles,pchembl_value
COc1ccc2c(c1)CCCC2CCCCN1CCCCC1(C)C,tensor([8.2100])
COc1ccc2c(CCCN3CCCC(C)C3)cccc2c1,tensor([8.8700])
COc1ccc2c(CCCCN3CCCC(C)C3)cccc2c1,tensor([9.6200])
COc1ccc2c(CCCN3CCCCC3C)cccc2c1,tensor([8.7400])
COc1ccc2c(c1)CCCC2CCCCN1CCC(C)(C)CC1,tensor([9.5200])
COc1ccc2c(c1)CCCC2CCCN1CCC(C)CC1,tensor([8.7500])
COc1ccc2c(c1)CCCC2CCCN1CCCCC1,tensor([8.9200])
COc1ccc2c(CCCN3CCCC(C)(C)C3)cccc2c1,tensor([9.4600])
COc1ccc2c(c1)CCCC2CCCCN1CCCCC1,tensor([9.])
COc1ccc2c(c1)CCCC2CCCN1CCC(C)(C)CC1,tensor([8.9300])
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,tensor([8.5500])
COc1ccc2c(CCCN3CCCCC3)cccc2c1,tensor([8.1100])
COc1ccc2c(CCCCN3CCCCC3)cccc2c1,tensor([8.9400])
COc1ccc2c(CCCCN3CCCCC3C)cccc2c1,tensor([9.3000])
COc1ccc2c(CCCN3CCCCC3(C)C)cccc2c1,tensor([5.9700])
COc1ccc2c(c1)CCCC2CCCCN1CCC(C)CC1,tensor([9.3800])
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,tensor([8.9900])
COc1ccc2c(CCCN3CCC(C)(C)CC3)cccc2c1,tensor([8.8300])
COc1ccc2c(CCCN3CCC(C)CC3)cccc2c1,tensor([8.8200])
COc1ccc2c(CCCCN3CCC(C)CC3)cccc2c1,tensor([10.5200])
COc1ccc2c(CCCCN3CCCCC3(C)C)cccc2c1,tensor([7.6500])
COc1ccc2c(CCCCN3CCC(C)(C)CC3)cccc2c1,tensor([8.6500])
COc1ccc2c(c1)CCCC2CCCN1CCCCC1(C)C,tensor([6.7500])
COc1ccc2c(CCCCN3CCCC(C)(C)C3)cccc2c1,tensor([9.4400])
