smiles,pchembl_value
NCc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([6.4200])
COCCN(C)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.3100])
CC(NC1CCCC1)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.9600])
CN(Cc1cccnc1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.1100])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2Cn2cncn2)CC1)C1Cc2ccccc2CN1,tensor([6.5700])
O=C(O)CCNCc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([6.3100])
CN(CCO)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.2600])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNC2CC2)CC1)C1Cc2ccccc2CN1,tensor([7.0500])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCc2ccco2)CC1)C1Cc2ccccc2CN1,tensor([7.2800])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CN2CCN(c3ccccc3)CC2)CC1)C1Cc2ccccc2CN1,tensor([6.8400])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1)C1Cc2ccccc2CN1,tensor([7.4800])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1)C1Cc2ccccc2CN1,tensor([7.9600])
CCN(CC)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.2800])
CC(NCCc1ccccc1F)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.4800])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2ccc(F)cc2)CC1)C1Cc2ccccc2CN1,tensor([7.0900])
CN(CCc1ccccn1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.4600])
CC(NC1CCCNC1)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([8.1900])
CN(Cc1ccccc1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.0800])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2ccccc2F)CC1)C1Cc2ccccc2CN1,tensor([7.5700])
CC(NC1CCC(N)CC1)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.6000])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNC2CCCC2)CC1)C1Cc2ccccc2CN1,tensor([7.1800])
CC(NC1CCCCC1N)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.8900])
CC(NC1CCNC1)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.8900])
CC1CN(Cc2ccccc2N2CCN(C(=O)C(Cc3ccc(Cl)cc3)NC(=O)C3Cc4ccccc4CN3)CC2)C(C)CN1,tensor([7.7200])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCCO)CC1)C1Cc2ccccc2CN1,tensor([6.9200])
CC(NCCc1cccs1)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.6200])
CC(NC1CC1)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.6400])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CN2CCC(N3CCCC3)CC2)CC1)C1Cc2ccccc2CN1,tensor([7.6200])
CC(NCc1ccco1)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([7.9200])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCC2CCNCC2)CC1)C1Cc2ccccc2CN1,tensor([6.9900])
NCCNCc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,tensor([6.9000])
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccc(F)c2)CC1)C1Cc2ccccc2CN1,tensor([7.8500])
